customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn (Yes=1)
6366-ZGQGL,1,0,0,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),24.8,1
4716-HHKQH,1,1,1,0,20,1,Yes,Fiber optic,0,1,0,1,1,1,Month-to-month,0,Electronic check,107.05,0
5940-AHUHD,1,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,70.6,1
6432-TWQLB,1,0,1,0,5,1,Yes,Fiber optic,0,1,0,1,0,0,Month-to-month,1,Electronic check,85.4,1
4484-GLZOU,0,0,1,0,52,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.05,1
3179-GBRWV,1,1,1,0,21,1,No,DSL,1,1,0,0,0,1,Month-to-month,1,Bank transfer (automatic),64.95,0
8645-KWHJO,1,0,0,0,14,0,No phone service,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,55,0
4130-MZLCC,0,0,0,0,5,1,No,DSL,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),50.55,0
0314-TKOSI,0,0,0,0,6,1,No,DSL,1,1,0,0,0,0,Month-to-month,0,Mailed check,55.15,0
8229-MYEJZ,0,0,0,0,10,1,No,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,51.2,0
9577-WJVCQ,0,0,0,0,68,1,Yes,DSL,1,0,0,0,0,0,Month-to-month,0,Mailed check,54.45,0
9512-UIBFX,1,0,1,1,18,1,No,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Mailed check,95.15,1
6202-DYYFX,0,0,0,0,22,1,Yes,Fiber optic,0,0,0,0,0,0,One year,1,Credit card (automatic),76,0
3808-HFKDE,0,0,0,0,20,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.35,0
5583-SXDAG,1,0,1,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70,1
3488-PGMQJ,1,1,0,0,8,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.5,1
3580-REOAC,1,0,0,0,10,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Credit card (automatic),44.85,1
7534-BFESC,1,1,0,0,24,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,76.1,1
3727-OWVYD,1,0,0,0,35,1,No,DSL,1,1,1,0,0,0,One year,0,Mailed check,61.2,0
2294-SALNE,1,0,1,1,23,1,No,Fiber optic,0,1,1,1,0,0,One year,0,Mailed check,86.8,0
4847-TAJYI,0,1,0,0,6,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.35,0
6556-DBKZF,0,0,1,1,71,1,No,Fiber optic,0,0,1,0,0,0,Two year,0,Electronic check,76.05,0
6851-WEFYX,1,1,1,0,35,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.8,0
2985-JUUBZ,1,0,1,1,40,1,Yes,DSL,0,0,1,0,1,1,Month-to-month,1,Electronic check,74.55,0
6390-DSAZX,0,0,0,1,1,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Mailed check,73.6,1
0895-LMRSF,1,0,0,0,23,1,No,DSL,0,0,0,0,1,1,One year,1,Bank transfer (automatic),64.9,0
8098-LLAZX,0,1,0,0,4,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.45,1
8266-VBFQL,1,0,0,0,4,1,No,Fiber optic,0,0,1,1,0,1,Month-to-month,1,Electronic check,90.4,0
8181-YHCMF,0,0,1,1,68,0,No phone service,DSL,0,1,1,1,1,1,Two year,0,Credit card (automatic),60.3,0
2240-HSJQD,1,0,0,1,38,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Mailed check,81.85,0
0265-EDXBD,1,1,1,0,32,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.9,1
4115-BNPJY,1,0,1,1,29,1,No,DSL,0,0,1,1,1,1,Two year,0,Mailed check,75.55,0
3167-SNQPL,1,1,1,1,38,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,0,Electronic check,101.15,0
4091-TVOCN,1,0,0,1,48,1,Yes,DSL,1,0,1,0,1,1,One year,1,Credit card (automatic),78.75,0
7277-OZCGZ,0,0,0,0,22,1,No,Fiber optic,1,0,0,1,0,1,Month-to-month,1,Electronic check,89.05,0
1557-EMYVT,0,0,0,0,43,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,0,Credit card (automatic),115.05,0
2799-ARNLO,0,1,1,0,5,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,69.35,0
7563-BIUPC,1,0,0,0,5,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,80.6,1
5027-YOCXN,1,0,1,1,51,1,Yes,Fiber optic,1,1,0,1,1,1,One year,0,Credit card (automatic),110.05,0
2321-OMBXY,0,0,1,1,38,1,No,DSL,1,1,0,1,1,1,One year,0,Credit card (automatic),80.3,1
2840-XANRC,1,1,1,0,24,1,No,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,93.15,1
6745-JEFZB,1,0,1,0,35,1,Yes,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Credit card (automatic),91.5,0
5020-ZSTTY,0,1,0,0,54,1,Yes,DSL,1,1,0,1,1,1,One year,0,Bank transfer (automatic),82.45,1
9880-TDQAC,0,0,1,1,72,0,No phone service,DSL,0,1,1,1,1,1,Two year,1,Electronic check,60,0
8705-WZCYL,1,0,0,0,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.8,0
7102-JJVTX,0,0,1,1,9,1,No,DSL,1,0,0,0,0,0,One year,0,Mailed check,48.6,0
8626-PTQGE,1,0,0,0,69,0,No phone service,DSL,1,1,0,1,1,1,Two year,1,Bank transfer (automatic),60.05,0
4983-CLMLV,0,0,1,0,52,1,Yes,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Credit card (automatic),102.7,0
5701-YVSVF,0,1,1,0,11,1,No,Fiber optic,0,0,0,1,1,0,Month-to-month,1,Electronic check,82.9,0
5804-LEPIM,0,1,0,0,2,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,70.35,1
5697-GOMBF,0,1,1,1,28,0,No phone service,DSL,0,0,0,0,1,0,Month-to-month,1,Electronic check,35.9,0
2739-CACDQ,0,1,0,0,17,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Credit card (automatic),82.65,0
2379-GYFLQ,1,0,0,0,46,1,Yes,Fiber optic,0,1,1,0,1,0,One year,1,Credit card (automatic),94.9,0
0122-OAHPZ,0,0,0,0,7,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,73.85,1
2868-SNELZ,0,0,0,0,2,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,0,Mailed check,80.6,1
4322-RCYMT,1,0,1,1,68,1,Yes,DSL,0,1,1,1,0,1,One year,1,Bank transfer (automatic),75.8,1
6680-NENYN,0,0,0,0,43,1,Yes,Fiber optic,0,1,1,0,1,1,Two year,1,Electronic check,104.6,1
2088-IEBAU,0,0,0,0,68,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Electronic check,88.15,0
7982-VCELR,0,0,0,0,36,1,No,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),94.8,0
1343-EHPYB,1,0,1,0,63,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,103.4,1
6035-BXTTY,0,1,0,0,32,1,No,DSL,0,1,0,1,0,0,Month-to-month,0,Bank transfer (automatic),54.65,0
6885-PKOAM,0,0,1,0,71,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Credit card (automatic),85.75,0
7520-HQWJU,0,0,1,1,66,1,Yes,DSL,1,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),67.45,0
0021-IKXGC,0,1,0,0,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,72.1,0
2034-GDRCN,0,0,0,0,2,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,90.4,1
6243-OZGFH,0,0,0,0,23,0,No phone service,DSL,0,0,0,0,1,1,Month-to-month,1,Electronic check,44.95,0
4654-DLAMQ,0,1,1,0,64,1,No,Fiber optic,1,1,1,0,0,1,One year,0,Bank transfer (automatic),97,0
0513-RBGPE,1,0,1,1,37,1,Yes,DSL,1,0,1,1,0,0,Two year,1,Credit card (automatic),62.8,0
5160-UXJED,1,0,0,1,17,1,No,DSL,0,0,0,0,0,0,One year,0,Mailed check,44.6,0
4115-NZRKS,0,1,0,0,7,1,No,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,89.15,0
0219-YTZUE,1,0,1,1,4,1,Yes,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Bank transfer (automatic),84.8,1
0623-IIHUG,0,1,0,0,21,0,No phone service,DSL,1,0,0,0,1,0,Month-to-month,1,Electronic check,41.9,1
4572-DVCGN,0,0,0,0,10,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),80.25,1
3351-NGXYI,0,1,0,0,16,1,Yes,DSL,1,0,0,0,0,0,Month-to-month,1,Electronic check,54.1,0
8984-EYLLL,1,0,1,0,64,1,Yes,Fiber optic,0,1,0,1,1,1,Two year,1,Electronic check,105.25,0
9057-MSWCO,1,1,1,0,27,0,No phone service,DSL,1,0,0,0,0,0,Month-to-month,0,Credit card (automatic),30.75,1
9833-TGFHX,1,0,1,1,42,1,Yes,Fiber optic,1,0,0,0,1,1,One year,0,Electronic check,97.1,0
5229-DTFYB,0,0,0,0,41,1,No,Fiber optic,0,1,0,1,1,1,Two year,1,Bank transfer (automatic),98.8,0
0104-PPXDV,1,0,1,0,58,1,No,DSL,0,0,1,0,0,0,One year,0,Credit card (automatic),50.3,0
3583-KRKMD,1,0,0,0,18,1,No,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Bank transfer (automatic),75.9,0
1010-DIAUQ,1,0,0,0,5,1,No,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Bank transfer (automatic),96.5,1
9069-LGEUL,1,0,1,0,23,1,No,DSL,1,0,0,0,0,1,Month-to-month,1,Bank transfer (automatic),59.95,0
9571-EDEBV,1,0,1,0,71,1,Yes,Fiber optic,0,0,1,0,1,1,One year,1,Credit card (automatic),98.65,0
3520-FJGCV,1,0,1,1,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),112.6,0
0259-GBZSH,1,0,0,0,2,1,Yes,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,85.65,1
6122-EFVKN,1,0,0,1,24,0,No phone service,DSL,1,0,0,1,0,0,Two year,0,Mailed check,35.75,0
2805-EDJPQ,0,0,1,1,56,1,Yes,Fiber optic,0,1,1,1,0,1,One year,1,Credit card (automatic),99.75,0
6862-CQUMB,1,0,0,0,37,1,No,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Credit card (automatic),96.1,0
7156-MXBJE,0,0,0,0,43,1,Yes,DSL,0,1,1,1,1,1,One year,0,Credit card (automatic),85.1,0
6158-HDPXZ,1,0,0,0,1,0,No phone service,DSL,0,0,0,0,0,0,Month-to-month,0,Mailed check,25.35,0
9601-BRXPO,0,0,1,0,25,1,Yes,Fiber optic,0,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),104.95,1
2863-IMQDR,0,0,0,0,61,1,Yes,DSL,1,1,1,1,1,1,Two year,0,Electronic check,89.65,0
5686-CMAWK,1,0,0,0,17,1,Yes,Fiber optic,0,0,1,1,0,0,One year,0,Electronic check,86.75,0
5651-CRHKQ,0,0,1,0,41,1,No,Fiber optic,0,1,1,1,0,0,One year,1,Bank transfer (automatic),86.2,0
6905-NIQIN,1,0,0,0,1,1,No,DSL,0,1,0,0,0,0,Month-to-month,0,Mailed check,50.65,1
8204-YJCLA,1,1,1,1,72,0,No phone service,DSL,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),64.8,0
5167-ZFFMM,1,0,0,0,1,1,Yes,Fiber optic,0,1,0,0,0,1,Month-to-month,1,Credit card (automatic),90.85,1
6583-SZVGP,1,0,0,0,48,1,Yes,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),108.1,0
0533-BNWKF,0,1,1,0,55,1,Yes,Fiber optic,0,1,1,0,0,0,Month-to-month,1,Electronic check,85.45,1
1708-PBBOA,0,0,0,0,42,0,No phone service,DSL,1,1,1,1,0,1,One year,1,Electronic check,54.75,0
8782-LKFPK,1,0,0,0,44,1,Yes,Fiber optic,0,0,1,0,0,1,Month-to-month,1,Mailed check,90.4,0
5522-JBWMO,1,0,0,1,1,1,No,DSL,0,0,0,0,0,0,Month-to-month,0,Electronic check,44,0
3597-MVHJT,0,0,0,0,27,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Bank transfer (automatic),95.6,0
9774-NRNAU,1,1,1,0,27,1,Yes,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),84.8,0
0224-RLWWD,0,1,0,0,2,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,44.3,0
3951-NJCVI,0,1,1,0,42,1,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,1,Electronic check,95.05,0
2977-CEBSX,0,0,0,0,66,1,Yes,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),90.05,0
0177-PXBAT,1,1,1,0,33,1,Yes,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Bank transfer (automatic),109.9,0
6599-CEBNN,0,0,0,0,34,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Credit card (automatic),73.95,1
2519-ERQOJ,1,1,0,0,33,0,No phone service,DSL,0,0,1,1,1,1,Month-to-month,1,Electronic check,54.6,0
0979-PHULV,1,0,1,1,69,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Credit card (automatic),99.45,1
3067-SVMTC,0,0,1,0,68,1,No,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),55.9,0
4742-DRORA,1,0,1,1,60,1,Yes,Fiber optic,1,0,1,0,1,0,One year,1,Bank transfer (automatic),95.4,0
0111-KLBQG,1,1,1,1,32,1,No,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Mailed check,93.95,0
0334-GDDSO,1,1,0,0,3,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,81.35,1
5233-AOZUF,0,0,1,0,29,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.95,0
5973-EJGDP,1,0,0,0,51,1,Yes,Fiber optic,0,1,1,1,0,0,Month-to-month,1,Electronic check,87.35,0
1996-DBMUS,0,1,1,0,48,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),70.65,0
7916-VCCPB,0,0,1,1,16,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,0,Bank transfer (automatic),73.25,0
4686-GEFRM,1,0,1,0,70,1,Yes,Fiber optic,0,1,1,1,0,1,Two year,1,Bank transfer (automatic),98.7,0
0578-SKVMF,0,0,1,1,22,1,No,Fiber optic,0,1,0,0,0,1,Month-to-month,0,Electronic check,83.3,1
5564-NEMQO,0,1,0,0,1,1,No,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Bank transfer (automatic),75.3,1
5605-IYGFG,0,0,0,0,7,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),69.85,0
7663-ZTEGJ,1,0,0,1,29,1,Yes,Fiber optic,0,1,1,1,0,1,One year,0,Credit card (automatic),100.55,0
8111-BKVDS,0,0,0,0,10,0,No phone service,DSL,1,1,1,0,0,0,Month-to-month,0,Bank transfer (automatic),40.7,0
2055-SIFSS,0,1,1,0,55,1,Yes,DSL,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),51.65,0
2806-MLNTI,1,1,1,0,52,1,Yes,Fiber optic,0,1,1,0,1,1,One year,1,Bank transfer (automatic),105.1,0
8734-DKSTZ,0,0,1,1,10,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,85.95,0
4360-PNRQB,1,0,0,0,18,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.6,0
6152-ONASV,0,0,1,0,68,1,Yes,DSL,1,0,0,1,0,0,One year,0,Bank transfer (automatic),58.25,0
7781-HVGMK,0,0,1,1,72,0,No phone service,DSL,1,1,1,1,1,1,Two year,1,Credit card (automatic),65.2,0
2181-UAESM,1,0,0,0,2,1,No,DSL,1,0,1,0,0,0,Month-to-month,0,Electronic check,53.45,0
2957-LOLHO,1,0,0,0,12,1,No,DSL,0,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),45.4,1
2320-SLKMB,0,0,0,0,26,0,No phone service,DSL,0,0,1,1,1,0,Month-to-month,1,Credit card (automatic),44.45,0
4376-KFVRS,1,0,1,1,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),114.05,0
5886-VLQVU,1,0,1,0,35,1,Yes,Fiber optic,0,0,0,1,0,1,Month-to-month,1,Bank transfer (automatic),89.85,0
3577-AMVUX,1,0,0,0,1,1,No,DSL,0,0,1,1,0,0,Month-to-month,0,Mailed check,55.05,0
0771-WLCLA,0,0,1,1,16,1,Yes,Fiber optic,1,0,1,1,1,1,Month-to-month,1,Electronic check,112.95,0
5628-RKIFK,0,1,0,0,49,1,Yes,Fiber optic,1,0,0,0,1,1,Month-to-month,0,Credit card (automatic),101.55,0
0206-TBWLC,0,0,1,0,54,1,Yes,Fiber optic,1,1,1,1,1,1,One year,1,Mailed check,114.65,0
2937-FTHUR,0,0,0,1,18,1,Yes,DSL,1,0,0,0,0,1,Month-to-month,0,Electronic check,64.8,0
1910-FMXJM,0,0,1,0,36,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Electronic check,80.4,0
7752-XUSCI,0,0,0,0,60,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,105.9,1
4110-PFEUZ,0,0,0,0,1,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Mailed check,69.55,1
5168-MSWXT,1,0,1,1,8,1,No,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,94.75,0
1090-ESELR,1,0,1,1,72,1,No,Fiber optic,1,1,0,1,1,1,Two year,0,Bank transfer (automatic),105.5,0
5760-WRAHC,0,1,0,0,22,1,No,DSL,1,0,1,1,0,1,Month-to-month,1,Mailed check,69.75,0
8847-GEOOQ,1,0,1,0,60,0,No phone service,DSL,0,1,1,1,1,1,Month-to-month,1,Bank transfer (automatic),60.2,0
0256-LTHVJ,0,0,1,1,28,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,81.05,1
8313-NDOIA,0,0,0,0,24,1,Yes,Fiber optic,0,1,1,0,1,1,Month-to-month,1,Electronic check,104.15,0
5149-CUZUJ,1,0,1,1,28,1,No,Fiber optic,0,1,1,1,1,0,One year,0,Bank transfer (automatic),92.9,0
0942-KOWSM,0,0,1,1,30,1,No,DSL,0,1,1,1,1,1,Two year,0,Bank transfer (automatic),80.8,0
1452-VOQCH,1,0,0,0,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,75.1,0
6614-VBEGU,0,0,1,0,24,1,No,DSL,0,1,0,0,1,1,Month-to-month,1,Bank transfer (automatic),69.45,0
0880-TKATG,1,0,1,1,4,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,0,Electronic check,101.15,1
3811-VBYBZ,1,0,0,0,7,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,99.8,1
1480-BKXGA,1,1,1,0,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Bank transfer (automatic),116.05,0
2996-XAUVF,1,0,0,0,70,0,No phone service,DSL,0,0,0,1,0,1,Two year,1,Mailed check,40.05,0
9076-AXYIK,1,1,1,0,64,1,Yes,Fiber optic,0,0,1,1,1,1,Two year,0,Electronic check,102.1,0
5968-XQIVE,1,0,1,1,72,1,Yes,Fiber optic,0,1,0,0,1,0,One year,1,Electronic check,89.7,0
4640-UHDOS,0,0,1,1,13,1,No,DSL,0,0,0,0,0,1,Month-to-month,0,Electronic check,55.95,1
3583-EKAPL,1,0,0,0,1,1,No,DSL,0,0,0,0,0,1,Month-to-month,1,Electronic check,55,1
1304-BCCFO,1,0,1,0,9,1,No,DSL,0,0,1,0,1,1,Month-to-month,1,Mailed check,70.05,0
4104-PVRPS,1,0,1,0,24,1,No,DSL,1,0,0,1,0,0,Month-to-month,0,Mailed check,53.6,0
9399-APLBT,0,0,1,1,1,1,No,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,74.7,1
2359-KMGLI,1,0,0,0,24,1,Yes,Fiber optic,0,1,0,0,0,0,Month-to-month,1,Electronic check,80.25,1
3780-DDGSE,1,1,1,1,35,1,No,DSL,0,1,0,1,1,1,Month-to-month,1,Electronic check,76.05,0
4431-EDMIQ,0,0,1,1,7,1,No,DSL,1,1,1,1,1,0,Month-to-month,1,Electronic check,75.7,0
0306-JAELE,1,0,0,0,5,1,No,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,96.1,1
6227-HWPWX,0,0,0,1,15,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),69,1
0447-BEMNG,0,0,1,0,48,0,No phone service,DSL,1,0,1,0,0,1,Month-to-month,1,Bank transfer (automatic),45.3,1
4612-SSVHJ,0,1,0,0,20,1,No,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,81.45,0
5168-MQQCA,0,0,1,0,72,1,Yes,Fiber optic,0,1,1,1,1,1,One year,1,Bank transfer (automatic),108.5,0
5949-XIKAE,0,0,1,1,8,1,No,Fiber optic,0,1,0,0,1,0,Month-to-month,1,Electronic check,83.55,1
7971-HLVXI,1,0,1,1,72,1,Yes,Fiber optic,0,0,0,0,0,1,Two year,1,Credit card (automatic),84.5,0
9094-AZPHK,0,0,0,0,15,1,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,1,Electronic check,100.15,0
3649-JPUGY,1,0,0,0,72,1,Yes,DSL,0,1,1,1,1,1,Two year,1,Bank transfer (automatic),88.6,0
4472-LVYGI,0,0,1,1,0,0,No phone service,DSL,1,0,1,1,1,0,Two year,1,Bank transfer (automatic),52.55,0
8372-JUXUI,1,0,0,1,1,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,1
3552-CTCYF,1,0,1,1,63,1,Yes,Fiber optic,0,1,1,0,1,1,Two year,1,Bank transfer (automatic),104.8,0
6778-YSNIH,0,0,0,0,2,1,No,DSL,0,1,0,0,1,0,Month-to-month,1,Electronic check,59,0
0388-EOPEX,0,0,1,0,2,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Electronic check,74.4,1
5756-OZRIO,1,1,1,0,61,1,Yes,DSL,0,1,0,0,0,1,One year,0,Bank transfer (automatic),64.05,0
8205-OTCHB,1,0,0,0,22,0,No phone service,DSL,0,1,1,0,0,1,One year,1,Bank transfer (automatic),43.75,1
4134-BSXLX,1,0,1,0,28,1,No,DSL,1,1,0,1,0,0,Month-to-month,0,Mailed check,60.9,0
6235-VDHOM,0,1,0,0,5,0,No phone service,DSL,0,1,0,0,0,0,Month-to-month,0,Electronic check,28.45,1
7783-YKGDV,0,0,0,0,12,1,Yes,Fiber optic,1,1,1,0,0,1,Month-to-month,1,Bank transfer (automatic),99.7,1
4374-YMUSQ,1,0,0,0,34,1,Yes,Fiber optic,1,1,1,1,1,1,One year,0,Credit card (automatic),116.25,0
4513-CXYIX,0,1,1,0,71,1,Yes,Fiber optic,1,0,0,0,0,0,Two year,1,Credit card (automatic),80.7,0
3957-HHLMR,0,0,1,1,70,1,Yes,DSL,1,0,0,0,0,1,One year,0,Bank transfer (automatic),65.2,0
7803-XOCCZ,0,0,1,1,52,1,No,Fiber optic,1,0,1,1,0,0,Month-to-month,1,Bank transfer (automatic),84.05,0
5736-YEJAX,1,0,0,1,69,1,Yes,DSL,1,1,1,1,1,0,Two year,1,Credit card (automatic),79.45,0
5609-CEBID,0,1,0,0,20,1,Yes,Fiber optic,0,1,1,0,0,1,Month-to-month,1,Electronic check,94.1,1
8981-FJGLA,1,0,0,1,11,1,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,1,Mailed check,78,0
7218-HKQFK,1,0,1,0,2,1,No,Fiber optic,0,0,0,1,1,1,Month-to-month,1,Electronic check,94.2,1
4636-QRJKY,0,0,1,1,6,1,Yes,Fiber optic,0,0,0,1,0,0,Month-to-month,1,Electronic check,80.5,1
4332-MUOEZ,1,1,1,1,20,1,No,Fiber optic,1,0,1,1,0,1,One year,0,Credit card (automatic),94.3,0
8535-SFUTN,1,0,0,0,61,1,Yes,Fiber optic,1,0,1,0,1,1,Month-to-month,1,Electronic check,106.45,0
5956-VKDTT,0,1,1,0,5,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,1,Electronic check,74.35,1
8677-HDZEE,0,0,0,0,56,1,Yes,Fiber optic,0,1,0,1,1,1,Month-to-month,1,Bank transfer (automatic),105.45,0
2475-MROZF,1,0,0,0,30,1,Yes,Fiber optic,1,1,1,1,0,0,Month-to-month,1,Credit card (automatic),95,0
9412-GHEEC,1,0,0,0,40,1,Yes,Fiber optic,0,0,1,1,1,1,Month-to-month,0,Bank transfer (automatic),104.8,1
3482-ABPKK,0,0,0,0,28,1,No,DSL,1,0,0,1,0,0,One year,0,Mailed check,54.3,0
6705-LXORM,0,1,1,0,5,1,No,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Electronic check,70.05,0
0257-ZESQC,0,1,1,0,27,1,No,Fiber optic,1,0,0,0,0,0,Month-to-month,1,Bank transfer (automatic),75.2,1
5174-ITUMV,1,0,1,1,67,1,Yes,Fiber optic,0,1,1,0,1,1,One year,1,Electronic check,105.4,0
4109-CYRBD,1,1,1,0,29,1,Yes,DSL,0,0,0,0,0,0,Month-to-month,1,Electronic check,51.6,0
0913-XWSCN,1,0,1,1,55,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,0,Bank transfer (automatic),85.5,0
6825-UYPFK,0,0,0,0,23,1,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,0,Bank transfer (automatic),75.6,1
8397-MVTAZ,1,0,1,0,34,1,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,1,Electronic check,100.05,1
0750-EBAIU,1,0,0,0,52,1,No,Fiber optic,1,0,1,0,1,0,One year,0,Electronic check,91.25,0
8606-CIQUL,1,1,1,1,72,1,Yes,Fiber optic,1,1,1,1,1,1,Two year,1,Credit card (automatic),115.75,0
3571-DPYUH,1,0,1,1,58,1,Yes,Fiber optic,0,1,0,1,1,0,One year,1,Credit card (automatic),94.7,0
0356-OBMAC,0,1,0,0,56,1,Yes,Fiber optic,0,1,1,1,1,0,Two year,1,Bank transfer (automatic),99.9,0
4234-XTNEA,1,0,0,0,2,1,No,Fiber optic,0,0,0,0,1,0,Month-to-month,1,Electronic check,79.95,0
1297-VQDRP,1,1,1,1,68,1,Yes,Fiber optic,0,0,1,1,1,1,One year,1,Credit card (automatic),107.15,0
9282-IZGQK,0,0,0,0,1,1,Yes,Fiber optic,0,0,0,0,0,1,Month-to-month,1,Electronic check,85,1
